,screen_name,stance,med
25947,chris_g_2121,1,False
25948,ChN35633525,1,False
25949,Jim_Ayers,-1,False
25952,chris_g_2121,1,False
25953,chris_g_2121,1,False
25954,chris_g_2121,1,False
25956,walidgellad,0,True
25957,NYTScience,0,False
25958,newscentermaine,1,False
25959,d6gaminggroup,1,False
25960,shieldliberty,0,False
25961,chris_g_2121,1,False
25963,Dina_Interiors,1,False
25964,ecobearwitness,-1,False
25965,chris_g_2121,1,False
25966,RudyKnaflic,1,False
25967,mmjensen3,1,True
25969,chris_g_2121,1,False
25970,quant_data,1,False
25971,chris_g_2121,1,False
25972,Snozz_Wanger,-1,False
25973,bear_risa,0,False
25974,DrGlennJohnson,1,False
25975,chris_g_2121,1,False
25976,FranciscoMarty_,1,True
25977,chris_g_2121,1,False
25978,AmBeautifulShow,1,False
25979,KathysBeauties,1,False
25980,MirelaMonte,-1,False
25981,G2REALTOR,-1,False
25984,DevinnunesH,0,False
25985,chris_g_2121,1,False
25986,DonnaYoungDC,1,False
25987,RyanToh11,0,False
25988,chris_g_2121,1,False
25989,kathylfinley,-1,False
25990,mtchll340,0,False
25991,dhealthconsult,1,False
25992,katchicago,0,False
25993,ridgebrook,1,False
25994,RatioScientiae,0,False
25995,nyrxman,-1,False
25996,BlakeTalia,0,False
25997,chris_g_2121,1,False
25998,texasatty,0,False
25999,chris_g_2121,1,False
26000,chris_g_2121,1,False
26001,FOXWestTexas,1,False
26003,Denise75905859,1,False
26004,chris_g_2121,1,False
26005,chris_g_2121,1,False
26006,brannon_debbie,0,False
26007,jaffer_amir,-1,False
26008,Lacsamana_PhD,1,False
26009,GileadsSciences,0,False
26010,chris_g_2121,1,False
26011,panessence333,1,False
26012,chris_g_2121,1,False
26013,chris_g_2121,1,False
26014,chris_g_2121,1,False
26015,DefyCCC,1,False
26016,BrainCenterNSCF,0,False
26017,frenchamerictv,0,False
26018,MagnoliaG2012,1,False
26019,chris_g_2121,1,False
26020,chris_g_2121,1,False
26021,ChN35633525,1,False
26022,chris_g_2121,1,False
26024,chris_g_2121,1,False
26025,verderana3,-1,False
26026,chris_g_2121,1,False
26027,chris_g_2121,1,False
26028,chris_g_2121,1,False
26029,chris_g_2121,1,False
26030,12NewsNow,1,False
26031,doctorkarkie,0,True
26032,CuddleTalk,1,False
26033,but_rly_tho,0,False
26034,chris_g_2121,1,False
26035,chris_g_2121,1,False
26036,TheJohnBream,1,True
26037,Rebecca4lee,1,False
26038,doctorkarkie,1,True
26039,chris_g_2121,1,False
26040,EladSharonMD,1,False
26041,kare11,1,False
26042,MaryECosenza,1,False
26043,chris_g_2121,1,False
26044,HealthInfoSTAT,-1,False
26045,FierceBiotech,1,False
26046,CoryRove,1,False
26047,chris_g_2121,1,False
26049,chris_g_2121,1,False
26051,Denise75905859,1,False
26052,chris_g_2121,1,False
26053,chris_g_2121,1,False
26054,chris_g_2121,1,False
26055,chris_g_2121,1,False
26057,MarketCurrents,0,False
26058,DavidKrych,0,False
26059,chris_g_2121,1,False
26060,LairmoreDVMDean,1,False
26061,YahooFinance,0,False
26062,MacekNewsNation,1,False
26063,kerlaw,0,False
26064,michelle_sjd,0,False
26065,chris_g_2121,1,False
26066,chris_g_2121,1,False
26067,AmerGeriatrics,0,False
26068,JavierL4USA,-1,False
26070,Lunatic__Fringe,1,False
26071,jeanradtke,1,False
26072,chris_g_2121,1,False
26073,Denise75905859,1,False
26074,chris_g_2121,1,False
26075,chris_g_2121,1,False
26076,chris_g_2121,1,False
26077,chris_g_2121,1,False
26078,chris_g_2121,1,False
26079,chris_g_2121,1,False
26080,DrRhondaFine,1,False
26081,Dan_Donovan_17,0,False
26082,DrUzmaSyed,-1,True
26083,drbeen_medical,-1,False
26084,mgh_id,0,False
26085,JWalterScott,1,False
26086,fpizart,1,False
26087,chris_g_2121,1,False
26088,MWM76,1,True
26089,KVitalone,1,False
26090,chris_g_2121,1,False
26091,chris_g_2121,1,False
26092,IRISYS7,0,False
26093,Karen49434003,-1,False
26094,MikeCastelli92,1,False
26095,bengreenfield,0,False
26096,chris_g_2121,1,False
26097,chris_g_2121,1,False
26098,rgraveswiley,1,False
26099,chris_g_2121,1,False
26101,DanielleHaynes1,1,False
26102,JessicaTooma,-1,False
26103,chris_g_2121,1,False
26104,chris_g_2121,1,False
26106,slithytove1871,1,False
26107,WallStChameleon,-1,False
26109,gregorymelody,0,False
26110,ChN35633525,1,False
26111,cweb,1,False
26112,FW1SHINE,0,False
26113,westseattleelms,0,False
26114,chris_g_2121,1,False
26115,RepDLesko,0,False
26117,chris_g_2121,1,False
26118,DrScottDavis2,0,True
26119,chris_g_2121,1,False
26120,chris_g_2121,1,False
26121,chris_g_2121,1,False
26122,chris_g_2121,1,False
26123,GDavisPowers1,-1,False
26124,FastCoImpact,0,False
26125,chris_g_2121,1,False
26126,Conti_Clinical,-1,False
26127,chris_g_2121,1,False
26128,JVonD,1,False
26129,tsimmsva,1,True
26130,TheWatchmanNews,1,False
26131,Violette_Author,-1,False
26132,Mrsverne59,1,False
26133,Sol_Smilez,1,False
26135,iwashyna,0,False
26136,cupcakeslammer,-1,False
26137,jenzzzzzz,-1,False
26138,americangirlSSA,1,False
26139,LtShiny,1,False
26140,DennisVogt12,1,False
26141,CHelrigel,1,False
26142,StevenGautreaux,0,True
26143,jaynemil55,1,False
26144,LKNlifeliberty,1,False
26145,TeamofStockTra,1,False
26146,ChristieVictor7,1,False
26147,SohleUnfiltered,1,True
26149,anne2263,-1,False
26150,ColorsOfTheWi13,0,False
26151,cmorten2,-1,False
26152,DefiantBaptist,0,False
26153,danaparish,1,False
26154,RochelleCabirac,-1,False
26155,MelMassey63,1,False
26156,Lacislady,1,False
26157,dphutch,1,False
26158,5pointedstar,0,False
26159,Jrzgrl64,0,False
26161,ChristieVictor7,-1,False
26162,agargmd,1,False
26163,julieanne117,1,False
26164,DCGreenZone1,0,True
26166,DefiantBaptist,1,False
26167,NHSouthernGirl,0,False
26168,Harvard,-1,False
26169,RobertApter1,1,True
26170,GKygunman,1,False
26171,RockLeeTT,1,True
26172,45Tamie,-1,False
26173,NancyNi96918116,1,False
26174,JessClarke007,1,False
26175,Big4BioSF,1,False
26176,Covid_is_a_Cult,1,False
26177,spfxdog,0,False
26178,GeorgeB14941177,1,False
26179,ej23ny,1,False
26180,Im_Karin_Hi,1,False
26181,ZeffersStudios,0,False
26182,jjbaker210,1,False
26183,jaynemil55,0,False
26184,FarnsworthDawn,1,False
26185,windkindred,1,False
26186,AkramMSiddique,1,False
26188,LPaingood,-1,False
26190,cmorten2,-1,False
26191,alexbussani,0,False
26192,DCGreenZone1,-1,True
26193,Alpha_Bronze,1,False
26194,JohnNusz,1,False
26195,GSU_Research,1,False
26196,Wadsack4Arizona,1,False
26197,roby_bhatt,1,False
26198,bbman182,-1,False
26199,_Citizen_Se7en,1,False
26200,LAWilkins1992,-1,False
26201,Pisces20203,-1,False
26202,Lomasi62,1,False
26203,mdufay,-1,False
26204,imapedestrian,1,True
26206,MadameBeloved,1,False
26207,Rebel_Net,-1,False
26208,gandhisk,0,False
26209,KPlorable,-1,False
26210,Yeahthatsrigh18,1,False
26211,SteveKeeling3,-1,False
26212,BiffDon,1,False
26213,Dereklowe,-1,False
26214,hanassa35,-1,False
26215,CRAZYCARE4,1,False
26216,martindzuris,0,False
26217,KETOStephanie,1,False
26218,MWM76,1,True
26219,Wildcatvxa,1,False
26220,Villgecrazylady,0,False
26221,ChristieVictor7,-1,False
26222,johnLadner3,-1,False
26223,HalPatriot,0,False
26224,AnnArborChris,1,False
26226,cmorten2,-1,False
26227,astockwatch1,1,False
26228,NuttyBrunette2A,-1,False
26230,PSVCare,0,False
26231,bellemaz80,1,False
26232,DelthiaRicks,1,False
26233,KathleenDoty,1,False
26234,BYounger13,0,False
26235,AaronShure,0,False
26236,SteveKeeling3,1,False
26237,CindyEmens1,1,False
26239,PorkNBeans15,0,False
26240,amye_75,1,False
26241,IndianaJoe777,-1,False
26242,waynerohde,1,False
26243,Villgecrazylady,1,False
26244,cryptscp,0,False
26245,salsaverdetacos,1,False
26246,SAC_A_LAIT,1,False
26247,73e2fde7f2df46f,1,False
26248,dr_SDRK,-1,False
26249,DavidLWindt,0,False
26250,Villgecrazylady,1,False
26251,pfools15,0,False
26252,ConsiderThis1,1,False
26253,Donna_Lynn_NH,-1,False
26254,FarnsworthDawn,1,False
26255,Villgecrazylady,1,False
26256,AAPSonline,0,True
26257,VolumePrintcess,-1,False
26258,catqueen93,1,False
26259,ppointreality,0,False
26261,biotechvisigoth,1,False
26262,milehighdaniel,-1,False
26263,DavidPu44313945,0,False
26264,jimmylemons,-1,False
26265,Jennife40461865,0,False
26266,JessicaAnnG80,0,False
26267,LPaingood,1,False
26268,WrightLawyer35,1,False
26269,phinsare1,1,False
26270,gemluvr257,1,False
26271,JessClarke007,1,False
26272,cmorten2,0,False
26273,joan_jetson,0,False
26274,Carlos_Saldana,1,False
26276,JackSachs0420,-1,False
26277,jaynemil55,0,False
26278,C_Garthwaite,1,False
26279,noptyft,-1,False
26280,Daybreak458,-1,False
26281,DefiantBaptist,-1,False
26282,DCGreenZone1,0,True
26283,SandraW341,1,False
26284,ChristieVictor7,1,False
26285,almostjingo,1,False
26286,dsd360,1,False
26287,gemluvr257,0,False
26289,StealthySmokey,0,False
26291,DCGreenZone1,-1,True
26293,hiindia,0,False
26294,hydrorod1,-1,False
26295,zezba9000,-1,False
26296,SaraDeLzz,1,False
26298,joan_jetson,1,False
26299,cmorten2,0,False
26300,Boldtruth11,1,False
26301,makinitrite,1,False
26302,GSU_Research,1,False
26303,WilliamMarsWard,-1,False
26307,DCGreenZone1,-1,True
26309,SuperLuckeee,0,False
26310,MonayIsMe,1,False
26311,JBagadonuts3,1,True
26313,mike_muffler,0,False
26314,gandhisk,1,False
26315,Erin03truth,0,False
26316,CarlosdelRio7,0,False
26318,project_topics,0,False
26319,AthleticBeing,1,False
26320,Powera66,1,False
26321,Beaudancer1,0,False
26322,RaySmit17691362,0,False
26323,Lacislady,1,False
26324,intalekshewal,1,True
26325,ProblyWatchinTv,-1,False
26326,Jennife40461865,0,False
26327,davidrowell,0,False
26328,photogjoni,-1,False
26329,callanswag2,1,False
26331,boulware_dr,1,True
26332,bcrider77,1,False
26333,overthedembs,-1,False
26334,Villgecrazylady,1,False
26335,skysira,-1,False
26336,CRStoli,-1,False
26337,elwise44,0,False
26338,SCcrnas,0,True
26339,Chris_M_Bach,-1,False
26340,KnowableMag,1,False
26341,kellytechnology,0,False
26342,eeekster,0,False
26343,TrialsiteN,0,False
26344,Vj235,1,False
26345,B_inShortsville,0,True
26346,rmchavin,0,False
26347,peterbachmd,0,True
26348,aetioninc,0,False
26349,USAASC,1,False
26350,DrDenaGrayson,-1,False
26351,PatriotOP2,1,False
26352,statesman,1,False
26353,AlexHarding7,0,False
26354,sfchronicle,-1,False
26355,pauli_jorge,-1,False
26356,OTTBstaff,1,False
26357,cjsabbagh1,1,False
26358,AnisahMichael,-1,False
26359,KENS5,1,False
26360,sfchronicle,1,False
26361,KroganLab,1,False
26362,searchgirl40,1,False
26363,RealScotWells,1,False
26364,searchgirl40,1,False
26365,VoidSurf1,-1,False
26367,PracUpPC,0,False
26368,alzforum,-1,False
26369,UCResearch2030,-1,False
26370,nytech42,-1,False
26371,GJohnGarrett,1,False
26372,miramedglobal,1,False
26373,yinkussie,-1,False
26374,Golfguruu03_MS,1,False
26375,rana_tres,-1,False
26376,GenScript,0,False
26377,matthewherper,0,False
26378,sfchronicle,-1,False
26379,SableSys,1,False
26380,drOjRamzy,0,False
26381,sara_irs_ea,1,False
26383,DanCarlson33,1,False
26384,LocalBusPod,1,False
26386,thehill,1,False
26387,WJGBalderama,1,False
26388,dislesick,1,False
26389,MixieBren,1,True
26390,SpeakOutDallas,-1,False
26391,MinnPost,0,False
26392,bhecht1139,1,False
26393,DavidCBismarck,1,False
26394,LacortePatricia,1,False
26395,GabeHauari,1,False
26396,juneau63,1,False
26397,technology,0,False
26398,gregorymelody,0,False
26399,windthin,1,False
26400,YaleLawSch,1,False
26401,FeliciaLBriggs1,-1,False
26402,MickeyTulip,1,False
26403,shieldliberty,1,False
26404,kasy68,0,False
26405,TareqHaidary,1,True
26406,mzyk83,0,False
26408,FeliciaLBriggs1,-1,False
26409,AWorldOfTruth,0,False
26410,wjz,1,False
26411,ImmuneResponseB,1,False
26412,voiceofthehwy,0,False
26413,JimmB,-1,False
26414,franhswanson,1,False
26415,CrweWorld,0,False
26416,JumbledEdge,1,False
26417,RobertWeinroth,0,False
26418,ballpark_frank,0,False
26419,SueCFlorida,-1,False
26421,luisferre,1,False
26422,tzack16,0,False
26423,GDLeahy,1,False
26424,theintercept,1,False
26425,SharonMadagan,-1,False
26427,LuisFelgueiras3,-1,False
26429,lizzard315,1,False
26430,lisascherzer,1,False
26431,CoastSage,1,False
26432,cmorten2,1,False
26433,DanielR19673855,1,False
26434,Kan_lvs,1,False
26435,txchristabelle,1,False
26436,cpgYALE,0,False
26437,ZAQSBusiness,0,False
26438,SharinStone,0,False
26439,BoneyestSteak,1,False
26440,RickSmithShow,-1,False
26441,GabeMartinezPR,1,False
26442,MrEvanRoss,-1,False
26443,Mptaas,0,False
26444,Love_Thrive_,-1,False
26445,kfhanson,1,False
26446,markjen35018006,1,False
26447,bradentonherald,0,False
26448,AsherWildman13,0,False
26449,JeffreyRitchey,-1,False
26450,voxnews1,-1,False
26451,PeterDaut,0,False
26452,Briefingcom,1,False
26454,datafaucet,-1,False
26455,ClancyNeil,0,True
26456,NBCNightlyNews,1,False
26457,Healthpimp1,0,False
26458,Robert_Correll,1,False
26459,TaraLOGrady,-1,False
26460,Sylvaners,0,False
26461,LarryBoorstein,0,False
26462,AkshaySyal,1,True
26463,voxnews1,1,False
26464,txsportsdoc,0,False
26465,sheilamccrea,0,False
26466,FortuneMagazine,0,False
26467,SusanCornutt,0,False
26468,windthin,-1,False
26470,RossMcKinneyMD,0,False
26471,MichaelGIsonMD,0,True
26473,MSKCC_Library,0,False
26474,newsheadsnow,1,False
26475,etoplin,-1,False
26476,InstitutionalZC,0,False
26477,Annie1221,1,False
26478,jfclearywisc,0,False
26479,RejoiceMagNews,1,False
26480,SolKoppel,1,False
26481,inforum,1,False
26483,VIKBataille,0,False
26484,ConcannonKate,0,False
26486,karolcummins,1,False
26487,Matthew_Olivolo,1,False
26488,euonymous,1,False
26489,robynski17,0,False
26490,VIKBataille,0,False
26491,Occupy_Update,1,False
26492,houndcl,1,False
26494,UChicagoMed,1,False
26495,RNAwesomeSauce,-1,True
26496,WendyPiston,0,False
26497,CHItraders,0,True
26498,cmorten2,0,False
26500,EMNews,-1,False
26501,medrxivpreprint,0,False
26502,DefyCCC,-1,False
26503,ChrisNovembrino,1,False
26504,DMParnellart,-1,False
26505,BioCalifornia,0,False
26506,JillPhys1905,1,False
26507,richmeyer,0,False
26508,michaelinpooler,0,False
26509,forcemult1,-1,False
26510,TEUTENBURG,0,False
26512,TouTzuSays,1,False
26513,Jamal___James,0,False
26514,cherikeeusa,-1,False
26515,leogallagher55,0,False
26516,AZAPACHE2009,1,False
26517,WSJphotos,0,False
26518,MelissaRNMBA,0,False
26519,K_Thomas_Ross,0,False
26520,gilraent,0,False
26521,metapgmr,1,False
26522,etoplin,-1,False
26523,KAYLEEBURRIS,0,False
26524,Hot103Jamz,0,False
26525,chicagotribune,1,False
26526,imsuzeew,0,False
26527,DavidMi45205653,0,False
26528,BioSig_Tech,0,False
26529,sdarkwah,1,False
26530,legalcannabiz,0,False
26531,voxnews1,1,False
26532,CSAHQ,0,True
26533,doreen90,0,False
26534,DreStandsUp,-1,False
26535,Jarrahkhaled,1,False
26536,NNVCNYSE,1,False
26537,voxnews1,-1,False
26538,gyude_moore,-1,False
26539,ScienceNews,1,False
26540,ASBMB,0,False
26541,DanielR19673855,1,False
26543,DailyOutsider,-1,False
26544,emilia_suze,1,False
26545,MSikorskiWrites,0,False
26546,fox5dc,1,False
26547,MarthaMcSally,1,False
26548,gregorymelody,0,False
26549,karlmiller1776,1,False
26550,Healthline,-1,False
26551,doctorkarkie,1,True
26552,SocMedBoost,0,False
26553,GonzDeny,0,False
26555,voxnews1,1,False
26556,NECN,0,False
26557,Milo10587755,0,False
26558,Jason_Chi7,0,False
26560,VaraSueTamminga,1,False
26561,margreis9,0,False
26562,BarbaraHamrick,1,False
26563,maddog1066,0,False
26564,radiokaos666,0,False
26565,FortuneMagazine,0,False
26566,JimBonz,0,False
26567,HealthInfoSTAT,1,False
26568,HonorHealth,0,False
26569,ladyinmass,1,False
26570,dislesick,1,False
26571,MDommeunique,-1,False
26572,BudRante,-1,False
26573,AuthorJCHowell,1,True
26575,DanielR19673855,1,False
26576,ratckat,1,False
26577,CSISKoreaChair,1,False
26578,CureOurCountry,1,True
26579,cmorten2,0,False
26580,theantisociali3,-1,False
26581,GingerBreggin,-1,False
26582,idontneednostin,0,False
26583,GreteSuarez,0,False
26585,CanariesBlue,-1,False
26586,RickSmithShow,0,False
26587,phidippides26,-1,False
26588,GoodRx,0,False
26589,KAMCNews,0,False
26590,rayleengale,1,False
26591,God_SpeedUSA,1,False
26592,aprihar,0,False
26594,firstlastsecond,0,False
26595,NancySa45944060,0,False
26597,MzMiaRose,1,False
26598,TylerFingert,1,False
26599,KSL5TV,0,False
26600,ResFirstCapital,0,False
26601,natural20shirts,1,False
26602,childlitprof,-1,False
26603,RealCharlesGran,1,False
26604,DanielR19673855,1,False
26605,__ice9,0,True
26606,tsoroe,-1,False
26607,BoneyestSteak,1,False
26609,AliRaja_MD,-1,True
26612,marcthethird,0,False
26613,oconnell_ray,1,False
26614,Karen49434003,-1,False
26615,phil_carlson,0,False
26617,currentstatus,0,False
26618,GuySocialNYC,-1,False
26620,thehill,1,False
26621,BECPAP,0,False
26622,LeChatNoire4,1,False
26623,RichDvorakFX,0,False
26624,TrialsiteN,0,False
26625,ToddWeissCFA,0,False
26626,POTUSNetwork,0,False
26627,DelthiaRicks,1,False
26628,DrTomFrieden,0,False
26629,homedesignLA,1,False
26630,dissident_tract,-1,False
26631,newsfilterio,0,False
26632,GGIL1603,0,False
26633,norkenz,-1,False
26634,rmchavin,-1,False
26635,HOTAZZ_MESS,1,True
26636,Swing_Trader209,0,False
26637,mikerugnetta,1,False
26638,dubvNOW,0,False
26639,HaleyThayer_,0,False
26640,Hi_ItsBrian_,1,False
26641,MSMediaIsEoP,1,False
26642,DR_Fred_Davies,-1,False
26643,forcemult1,1,False
26644,TheStreet,1,False
26645,McnellisWilliam,0,False
26646,EllisBiceellis2,1,False
26647,pita_panda92,0,False
26648,ReinerGentz,0,False
26649,conarck,0,False
26650,DeanBrowningPA,1,False
26651,Terese82920622,1,False
26652,TaraMHeath,1,False
26653,greta,1,False
26654,__ice9,-1,True
26655,8thDynasty,0,False
26657,Bknets1,1,False
26658,accuweather,0,False
26659,litbrit,1,False
26660,BoneyestSteak,1,False
26661,heidisteinberg,1,False
26662,cmorten2,1,False
26663,dubvNOW,-1,False
26664,dislesick,1,False
26665,KBeeQ45,1,False
26666,koreasociety,0,False
26667,jorgeazuara24,1,False
26668,NBILLON,1,False
26669,TheObGProject,0,False
26670,davenjoe76,1,False
26671,DocBearOMD,-1,False
26672,MedResJourno,1,False
26673,ARealAmerican62,1,False
26674,ImmuneResponseB,-1,False
26675,EricRobinson00,1,False
26676,OurRevCorvallis,1,False
26677,teamrampantlion,1,False
26678,US_FDA,0,False
26679,Medscape,1,False
26680,Dutch4Play,0,False
26681,butterflly63,0,False
26682,RyannKMoran,-1,False
26683,ndconnell,0,False
26685,tiawdnaeulav,0,False
26686,MickeyTulip,1,False
26687,BudRante,1,False
26688,LippmannIntl,0,False
26689,ZAQSBusiness,1,False
26690,sasmish,-1,False
26692,JusticeToAll,0,False
26693,ThomasVieth,0,False
26694,MagnoliaG2012,1,False
26695,SamBrockNBC,1,False
26696,rockdalecitizen,0,False
26697,jeffkagan,0,False
26698,VictorySpots,1,False
26699,refinish69,0,False
26700,cherylhanson16,-1,False
26701,gregorymelody,1,False
26702,WhitneyEpi,-1,False
26703,SchmoBarker,-1,False
26704,edaccessible,0,False
26705,esflynt,1,False
26706,BradGeyer,-1,False
26707,Purrfections5,1,False
26708,HealthGAP,0,False
26709,phidippides26,-1,False
26711,jackdavidm,0,False
26712,newsouth418,-1,False
26713,HCREPORT2020,0,False
26714,BLaw,1,False
26715,binturner,-1,False
26716,RHREESE14,-1,False
26717,Anne14921,0,False
26718,Fromgirltogirl,0,False
26719,andesiteanomaly,1,False
26720,stillwaters1029,0,False
26721,LisaMaxResist,1,False
26722,dislesick,1,False
26723,theusatodaysun,0,False
26724,AZAPACHE2009,1,False
26725,SameeraKhan,-1,False
26727,gsmartinmd,0,False
26728,StewMama71,1,False
26729,FrankCruzCampos,-1,False
26730,floridayys,0,False
26732,KestineThiele,1,False
26733,sofain,0,False
26734,paloaltoweekly,1,False
26735,cfcomment,-1,False
26736,tsccbst,0,False
26737,jevfisher,1,False
26739,CBSMiami,1,False
26740,SDECoxHealth,1,False
26742,newsfilterio,0,False
26743,JimDwyerMD,1,True
26744,BudRante,1,False
26745,pamaustin49,0,False
26746,DrDanMO,1,False
26747,KevDev18,0,False
26748,etoplin,-1,False
26749,intermediatePEG,0,False
26750,Ken_the_Trog,-1,False
26751,SuzanneToro,1,False
26752,Hope012015,0,False
26753,InhellJourney,-1,False
26754,resistanceparti,1,False
26755,BudRante,1,False
26756,MarkADittmar,0,False
26757,sjordanassociat,0,False
26758,peterbachmd,1,True
26760,VIVELERSISTANC1,1,True
26761,ILoveMySteelers,0,False
26762,MinnPost,1,False
26763,morgansher,-1,False
26764,NikolovScience,0,False
26765,lancejepsen,0,False
26766,AlexMimikosyaho,1,False
26767,RickArtz50,-1,False
26769,BattleBornProg,1,False
26770,SuseWilcox,1,False
26771,michaelwinn7,1,False
26772,celinegounder,0,False
26773,GhostInMe_K,0,False
26774,GaryLanePeters1,0,False
26775,Is2020_OverYet,-1,False
26776,NJDeporable60_,-1,False
26777,AfrakanEmporium,1,False
26778,KTAR923,1,False
26779,ChicagoBreaking,1,False
26780,TucsonStar,0,False
26781,AFPJournal,0,True
26782,novamonkey,1,False
26783,DanielR19673855,1,False
26784,Chris_Kidd,1,False
26785,newsfilterio,0,False
26786,donnatella,0,False
26787,angrykittenpaws,0,False
26789,geokem7,0,False
26790,RPInews,-1,False
26793,SpeakOutDallas,-1,False
26794,10TampaBay,1,False
26795,otcpicks1,1,False
26796,KLFY,0,False
26797,stickerdujour,-1,True
26798,ABC7Chicago,0,False
26799,cramersmd,1,False
26800,bcookie1102,-1,False
26801,rmchavin,-1,False
26803,morganfmckay,1,False
26804,alana_austin,0,False
26805,JWalterScott,0,False
26806,SaveOurDemocra6,0,False
26807,SailWozniak,-1,False
26808,notmrswaits,1,False
26809,WOODRADIO,0,False
26810,rickmanelius,-1,False
26811,DallasAnalytics,-1,False
26812,CathrynTownsend,1,False
26813,Renoe,1,False
26814,FOXLA,0,False
26815,LadyLiberty91,1,False
26816,stewardmagazine,0,False
26817,FOX5Vegas,0,False
26818,MarysGotClass,0,True
26819,bibonda3,0,False
26820,FaceTheNation,1,False
26821,BoneyestSteak,1,False
26822,GabrielleGabby,0,False
26824,brat_tea,-1,False
26825,RepCharlieCrist,1,False
26826,fradarl29,0,False
26827,AlbertMylesAM,0,False
26830,arman_nikzad,1,False
26831,gingerfury92,-1,False
26832,pdougmc,0,False
26833,PCH_SF,1,False
26834,dislesick,1,False
26835,equity_newswire,0,False
26836,cmorten2,0,False
26837,FeliciaLBriggs1,0,False
26838,ChuckFree1957,-1,False
26839,RyanLounsbury,-1,False
26840,jemergence,1,False
26841,BoneyestSteak,0,False
26842,newslarts,0,False
26843,thehill,1,False
26844,Texas_ACP,0,False
26845,BryanJFischer,1,False
26846,KoganMike,-1,False
26848,TrefaultPaulina,1,False
26849,StateStatus_LA,0,False
26850,jchodera,1,False
26852,HJFMilMed,1,False
26853,jdngoa,1,False
26854,MACChampion1989,-1,False
26855,SandraLSouza,1,False
26856,NoBigGovDuh,0,False
26858,FLVGKFan,1,False
26859,ShohamTxID,0,True
26860,saturnpeaches,0,False
26861,krqe,0,False
26862,TubaAgartan,1,False
26863,poppy_northcutt,-1,False
26864,JayHSalem,1,False
26865,napernurse,0,True
26866,TvInternet2,1,False
26867,LarryBoorstein,0,False
26868,SheilaRuth,0,False
26869,dislesick,1,False
26870,RayN_Texas,1,False
26871,NeilKeene,1,False
26872,FeliciaLBriggs1,-1,False
26873,Forbes,0,False
26875,voxnews1,-1,False
26876,BobSachemano,0,False
26877,cicidog2,1,False
26878,NBCNews,0,False
26879,JDMarvin,0,False
26880,Foxmental_X,-1,False
26881,RxSafe,-1,False
26882,askariali,0,False
26883,DDRANTE,1,False
26884,NEJM,0,False
26885,lmposey,0,False
26886,koreasociety,1,False
26887,Edpilkington,0,False
26888,KathleenGowen,0,False
26889,carol_tigerlily,-1,False
26890,LaurenBrillante,1,False
26891,lifelearner344,1,False
26892,kairoschild,1,False
26893,TwitterMoments,1,False
26894,UR_Med,1,False
26895,CrweWorld,0,False
26897,drdavidsamadi,1,False
26898,etoplin,-1,False
26899,ingle_pam,0,False
26900,GileadsSciences,1,False
26902,naashonomics,1,False
26903,MichaelGIsonMD,0,True
26904,Muller_Lab,0,False
26905,LarryBoorstein,0,False
26906,MagnoliaG2012,1,False
26907,Brjukala,1,False
26908,sheilamccrea,0,False
26909,Nathanwmcg,1,False
26910,HowieRegay,0,False
26911,phidippides26,-1,False
26912,notComey,0,False
26913,AlexMimikosyaho,1,False
26914,voter1vote,0,True
26915,PhilPrazan,0,False
26916,The_News_DIVA,1,False
26917,RajAgra,-1,True
26918,FOX10Phoenix,0,False
26919,BARB4TRUMP,0,True
26920,StanfordMed,-1,False
26921,DanielR19673855,1,False
26922,BioRunUp,0,False
26923,ZAQSBusiness,0,False
26924,jaderesearch,0,False
26925,TraditionAction,0,False
26926,GearyCommunity,1,False
26927,UTexasPharmacy,1,False
26928,cantwate1,0,False
26929,EmmesCRO,1,False
26930,jakega5,1,False
26931,AnnistonStar,0,False
26932,AtoosaRabiee,-1,False
26933,maybeawriter,0,False
26934,Charles_BSwans,0,False
26935,KTNV,0,False
26936,hotsmartfy,1,False
26937,BClearlake,0,False
26938,windthin,-1,False
26939,DishNTrish,0,False
26940,Kan_lvs,1,False
26942,dontgetbored,0,False
26943,AZAPACHE2009,1,False
26944,Khaosbutterfly,0,False
26945,zipjet,1,True
26946,TheOnlyLadyZero,0,False
26947,ronnieazystreet,-1,False
26948,AFTvitaliy,0,False
26949,Iasis_Molecular,0,False
26950,GileadsSciences,1,False
26951,s3bland57,1,False
26952,theintercept,1,False
26953,lewistlc,-1,True
26954,GonzalezRafael,1,False
26955,laelia51,1,False
26956,ABXPharmD,-1,False
26957,Action10News,1,False
26958,Supermom1242,0,False
26959,sheilamccrea,0,False
26960,voxnews1,-1,False
26961,FloridaNathan,0,False
26963,grupp_arthur,1,False
26964,StewMama71,1,False
26965,BaronMunc,0,False
26966,Gather_theRoses,-1,False
26967,Alexa51654429,1,False
26968,JackBPR,1,False
26970,twinfallstn,0,False
26971,AMcA32449832,0,True
26972,JosephSYeh,0,False
26973,GrandpaSnarky,0,False
26974,PrestoVivace,0,False
26975,markkitti,0,False
26976,jeffreymmiller,-1,False
26977,NJ_WhatExit,1,False
26978,ToddSStewart,0,False
26979,chemistKC,1,False
26980,TechTimes_News,0,False
26981,keithboykin,0,False
26982,QARACG,0,False
26983,DanielR19673855,1,False
26984,LarryBoorstein,-1,False
26985,jackson5877,0,False
26986,wvtime,-1,False
26987,etoplin,-1,False
26988,KingAsare530,0,False
26989,SIDPharm,0,False
